AxIS Spike File,O:\DGK\IRAS\TOX\NTX\Users\Lennart\200731_LvM_256054_1299-04_MEA_rCortex_Permethrin_exposure_male_DIV11(000)_Spike Detector (7 x STD)(000).spk
File Type,48-well

Analysis Start,1500.000000
Analysis End,2100.000000
Active Electrode Criterion (spks/min),
Remove Coincident Artifacts,True

Electrode Burst Settings,
    Algorithm,Poisson Surprise,
    Min Surprise,10.000000

Network Burst Settings,
    Algorithm,ISI Threshold,Adaptive,
    Min # of Spikes,40.000000
    Min # of Electrodes (%),15.000000
Synchrony Settings,
    Synchrony Window,20.000000

Evoked Analysis Settings,
    Events,0 to 0
    Peri-stimulus Window Start (ms),0.000000
    Peri-stimulus Window End (ms),100.000000
    Bin Size (ms),1.000000

Well Averages,A1,A2,A3,A4,A5,A6,A7,A8,B1,B2,B3,B4,B5,B6,B7,B8,C1,C2,C3,C4,C5,C6,C7,C8,D1,D2,D3,D4,D5,D6,D7,D8,E1,E2,E3,E4,E5,E6,E7,E8,F1,F2,F3,F4,F5,F6,F7,F8,
Treatment/ID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Activity Metrics
    Number of Spikes,17838.000000,21611.000000,57628.000000,26072.000000,28021.000000,24739.000000,18514.000000,21738.000000,31083.000000,22512.000000,17238.000000,11580.000000,16981.000000,45336.000000,28851.000000,30675.000000,16875.000000,27935.000000,19564.000000,17334.000000,12599.000000,16380.000000,14528.000000,24453.000000,20246.000000,18286.000000,15463.000000,19685.000000,12658.000000,21607.000000,13993.000000,18265.000000,17281.000000,18636.000000,20266.000000,14298.000000,13450.000000,19557.000000,18689.000000,28481.000000,18523.000000,18143.000000,23062.000000,15705.000000,16268.000000,18235.000000,19728.000000,10234.000000
    Mean Firing Rate (Hz),1.858125,2.251146,6.002917,2.715833,2.918854,2.576979,1.928542,2.264375,3.237813,2.345000,1.795625,1.206250,1.768854,4.722500,3.005313,3.195313,1.757813,2.909896,2.037917,1.805625,1.312396,1.706250,1.513333,2.547188,2.108958,1.904792,1.610729,2.050521,1.318542,2.250729,1.457604,1.902604,1.800104,1.941250,2.111042,1.489375,1.401042,2.037187,1.946771,2.966771,1.929479,1.889896,2.402292,1.635938,1.694583,1.899479,2.055000,1.066042
    ISI Coefficient of Variation - Avg,2.423446,3.104930,3.762717,3.144914,3.268183,3.094402,2.153901,2.868866,2.700878,2.478916,2.363009,2.760965,2.638299,3.198803,2.688291,2.973495,2.338017,3.607949,3.847231,3.259087,2.787166,3.128790,2.591465,3.705311,2.774251,4.133119,4.070474,4.091107,3.814973,3.666996,3.242274,3.041089,2.650232,3.399114,3.604619,3.272006,3.143700,3.464204,5.117743,4.894475,3.111083,2.884313,3.249752,2.615807,3.008833,3.030704,3.152181,3.222956
    Number of Active Electrodes,15.000000,14.000000,16.000000,15.000000,14.000000,15.000000,16.000000,13.000000,14.000000,15.000000,15.000000,16.000000,16.000000,16.000000,16.000000,15.000000,15.000000,16.000000,14.000000,16.000000,15.000000,16.000000,16.000000,16.000000,16.000000,16.000000,16.000000,16.000000,15.000000,16.000000,16.000000,15.000000,15.000000,15.000000,16.000000,16.000000,15.000000,16.000000,15.000000,16.000000,15.000000,16.000000,16.000000,16.000000,16.000000,16.000000,16.000000,16.000000
    Weighted Mean Firing Rate (Hz),1.981889,2.564881,6.002917,2.895000,3.329167,2.746000,1.928542,2.784103,3.700119,2.498222,1.911222,1.206250,1.768854,4.722500,3.005313,3.407556,1.870778,2.909896,2.329048,1.805625,1.394889,1.706250,1.513333,2.547187,2.108958,1.904792,1.610729,2.050521,1.406111,2.250729,1.457604,2.024889,1.919222,2.066111,2.111042,1.489375,1.492444,2.037188,2.075667,2.966771,2.053889,1.889896,2.402292,1.635937,1.694583,1.899479,2.055000,1.066042
Electrode Burst Metrics
    Number of Bursts,1075.000000,756.000000,3048.000000,1159.000000,827.000000,867.000000,675.000000,1070.000000,1587.000000,857.000000,675.000000,663.000000,726.000000,2520.000000,1596.000000,1631.000000,952.000000,1454.000000,975.000000,963.000000,908.000000,1155.000000,962.000000,1313.000000,1068.000000,974.000000,890.000000,826.000000,765.000000,1291.000000,1089.000000,1085.000000,916.000000,1219.000000,912.000000,934.000000,1131.000000,1193.000000,1052.000000,1282.000000,1230.000000,1436.000000,1504.000000,1141.000000,1183.000000,1417.000000,1382.000000,625.000000
    Number of Bursting Electrodes,12.000000,14.000000,16.000000,15.000000,14.000000,14.000000,15.000000,11.000000,12.000000,15.000000,13.000000,16.000000,16.000000,15.000000,14.000000,14.000000,15.000000,16.000000,14.000000,16.000000,15.000000,16.000000,16.000000,16.000000,15.000000,16.000000,16.000000,16.000000,15.000000,16.000000,16.000000,14.000000,14.000000,15.000000,16.000000,16.000000,15.000000,16.000000,15.000000,16.000000,15.000000,16.000000,16.000000,15.000000,16.000000,16.000000,15.000000,16.000000
    Burst Duration - Avg (sec),0.098068,0.156638,0.090393,0.126726,0.156091,0.126839,0.087266,0.229114,0.087449,0.104863,0.076674,0.089034,0.096549,0.084111,0.083424,0.103731,0.081212,0.144564,0.181194,0.095813,0.078089,0.107940,0.088598,0.100386,0.106951,0.127400,0.127341,0.210003,0.130048,0.146741,0.066306,0.101620,0.081549,0.089904,0.129868,0.090095,0.067289,0.088670,0.131374,0.202263,0.080816,0.052189,0.069199,0.065016,0.096495,0.061047,0.083431,0.135861
    Burst Duration - Std (sec),0.026152,0.052425,0.026857,0.053084,0.054111,0.061223,0.049982,0.161311,0.030084,0.072683,0.045791,0.036303,0.030060,0.025145,0.030505,0.041639,0.019361,0.076362,0.077890,0.034401,0.013531,0.037249,0.018158,0.042173,0.036137,0.087993,0.039096,0.169642,0.104027,0.071674,0.028854,0.031996,0.042130,0.030615,0.068230,0.038977,0.016335,0.021901,0.046771,0.105707,0.028252,0.015269,0.009241,0.020256,0.029430,0.017121,0.022258,0.082226
