AxIS Spike File,O:\TOX\NTX\Users\Arjun\201210_LvM_256134_1298-14_MEA_rCortex_Lindane_exposure_female_DIV10(000)_Spike Detector (7 x STD)(000).spk
File Type,48-well

Analysis Start,1500.000000
Analysis End,2100.000000
Active Electrode Criterion (spks/min),
Remove Coincident Artifacts,True

Electrode Burst Settings,
    Algorithm,Poisson Surprise,
    Min Surprise,10.000000

Network Burst Settings,
    Algorithm,ISI Threshold,Adaptive,
    Min # of Spikes,40.000000
    Min # of Electrodes (%),15.000000
Synchrony Settings,
    Synchrony Window,20.000000

Average Network Burst Analysis Settings,
    Number of network bursts vary by well
    Network Burst Window Start (ms),0.000000
    Network Burst Window End (ms),100.000000
    Bin Size (ms),1.000000

Well Averages,A1,A2,A3,A4,A5,A6,A7,A8,B1,B2,B3,B4,B5,B6,B7,B8,C1,C2,C3,C4,C5,C6,C7,C8,D1,D2,D3,D4,D5,D6,D7,D8,E1,E2,E3,E4,E5,E6,E7,E8,F1,F2,F3,F4,F5,F6,F7,F8,
Treatment/ID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Activity Metrics
    Number of Spikes,11545.000000,19332.000000,13303.000000,10951.000000,22098.000000,13629.000000,6326.000000,25043.000000,26963.000000,721.000000,9731.000000,4375.000000,13796.000000,19246.000000,5194.000000,6528.000000,13391.000000,10758.000000,5625.000000,0.000000,15746.000000,4555.000000,17982.000000,9797.000000,8530.000000,5563.000000,6716.000000,11580.000000,11632.000000,9889.000000,28182.000000,24111.000000,17536.000000,9521.000000,5497.000000,1213.000000,8719.000000,13069.000000,5902.000000,8288.000000,30844.000000,17122.000000,7860.000000,9640.000000,17601.000000,11582.000000,14498.000000,7672.000000
    Mean Firing Rate (Hz),1.202604,2.013750,1.385729,1.140729,2.301875,1.419688,0.658958,2.608646,2.808646,0.075104,1.013646,0.455729,1.437083,2.004792,0.541042,0.680000,1.394896,1.120625,0.585938,0.000000,1.640208,0.474479,1.873125,1.020521,0.888542,0.579479,0.699583,1.206250,1.211667,1.030104,2.935625,2.511563,1.826667,0.991771,0.572604,0.126354,0.908229,1.361354,0.614792,0.863333,3.212917,1.783542,0.818750,1.004167,1.833438,1.206458,1.510208,0.799167
    ISI Coefficient of Variation - Avg,2.181555,2.491427,1.967816,2.157276,3.008294,3.282282,1.803826,2.634259,2.858604,1.614442,2.610416,1.984434,2.184172,2.222511,2.117200,2.369691,2.327394,2.685627,1.893718, ,2.705890,2.427918,3.350929,3.363573,2.058281,2.221746,2.419650,3.111795,3.326612,2.416681,4.316241,3.500188,2.221859,2.827628,2.016839,3.472338,3.388089,2.542955,2.362493,1.961347,3.353450,2.232847,2.343852,2.535350,2.507211,2.305640,2.798097,2.390543
    Number of Active Electrodes,11.000000,12.000000,13.000000,9.000000,11.000000,9.000000,7.000000,13.000000,13.000000,3.000000,9.000000,9.000000,11.000000,13.000000,4.000000,5.000000,9.000000,9.000000,11.000000,0.000000,10.000000,5.000000,10.000000,4.000000,9.000000,7.000000,8.000000,9.000000,8.000000,7.000000,10.000000,10.000000,13.000000,9.000000,10.000000,1.000000,5.000000,9.000000,4.000000,8.000000,12.000000,13.000000,11.000000,10.000000,13.000000,12.000000,9.000000,8.000000
    Weighted Mean Firing Rate (Hz),1.727273,2.674028,1.700513,2.007778,3.333182,2.505000,1.496667,3.210641,3.451795,0.396111,1.796111,0.789630,2.089848,2.455256,2.158333,2.166333,2.464630,1.975926,0.843030, ,2.620000,1.491667,2.986667,4.078333,1.569815,1.315714,1.377500,2.133333,2.423333,2.351905,4.691167,4.010167,2.238590,1.736111,0.910667,1.983333,2.875333,2.403148,2.447500,1.725208,4.276806,2.188077,1.190455,1.602167,2.247821,1.600833,2.676296,1.593333
Electrode Burst Metrics
    Number of Bursts,505.000000,868.000000,641.000000,512.000000,1387.000000,853.000000,381.000000,1591.000000,1113.000000,24.000000,415.000000,191.000000,702.000000,795.000000,368.000000,415.000000,471.000000,460.000000,170.000000,0.000000,698.000000,339.000000,820.000000,518.000000,406.000000,262.000000,323.000000,513.000000,644.000000,567.000000,1152.000000,1063.000000,808.000000,471.000000,243.000000,67.000000,557.000000,601.000000,240.000000,280.000000,1211.000000,682.000000,393.000000,483.000000,952.000000,513.000000,550.000000,324.000000
    Number of Bursting Electrodes,11.000000,11.000000,11.000000,8.000000,10.000000,9.000000,2.000000,11.000000,13.000000,3.000000,9.000000,7.000000,8.000000,9.000000,4.000000,3.000000,9.000000,9.000000,8.000000,0.000000,8.000000,4.000000,10.000000,3.000000,9.000000,7.000000,9.000000,9.000000,8.000000,5.000000,9.000000,10.000000,11.000000,9.000000,12.000000,1.000000,5.000000,9.000000,4.000000,6.000000,12.000000,11.000000,11.000000,10.000000,10.000000,12.000000,8.000000,8.000000
    Burst Duration - Avg (sec),0.099264,0.066243,0.159014,0.068861,0.057252,0.138303,0.057549,0.985150,0.104652,1.308308,0.101159,0.196049,0.078494,0.116921,0.038541,0.047772,0.192319,0.134347,0.302668, ,0.083341,0.079752,0.174045,0.087421,0.099066,0.117556,0.091646,0.102569,0.107507,0.074247,0.129966,0.263831,0.092749,0.095668,0.099900,0.080672,0.063493,0.111046,0.124537,0.250138,0.128130,0.086203,0.138092,0.080680,0.106204,0.614423,0.071718,0.131930
    Burst Duration - Std (sec),0.072343,0.026999,0.263393,0.022049,0.018388,0.012525,0.005820,3.060132,0.077953,1.933689,0.086189,0.158874,0.042498,0.051869,0.009512,0.021780,0.285695,0.117800,0.196085, ,0.043148,0.024352,0.131890,0.024755,0.045950,0.093470,0.043424,0.043216,0.036352,0.021475,0.030611,0.516152,0.050041,0.038001,0.065536, ,0.019564,0.067125,0.070424,0.186732,0.064789,0.033861,0.091525,0.031453,0.131295,1.431615,0.037951,0.182181
