AxIS Spike File,O:\DGK\IRAS\TOX\NTX\Users\Lennart\201023_LvM_256086_1268-20_MEA_rCortex_Permethrin_exposure_female_DIV11(000)_Spike Detector (7 x STD)(000).spk
File Type,48-well

Analysis Start,1500.000000
Analysis End,2100.000000
Active Electrode Criterion (spks/min),
Remove Coincident Artifacts,True

Electrode Burst Settings,
    Algorithm,Poisson Surprise,
    Min Surprise,10.000000

Network Burst Settings,
    Algorithm,ISI Threshold,Adaptive,
    Min # of Spikes,40.000000
    Min # of Electrodes (%),15.000000
Synchrony Settings,
    Synchrony Window,20.000000

Evoked Analysis Settings,
    Events,0 to 0
    Peri-stimulus Window Start (ms),0.000000
    Peri-stimulus Window End (ms),100.000000
    Bin Size (ms),1.000000

Well Averages,A1,A2,A3,A4,A5,A6,A7,A8,B1,B2,B3,B4,B5,B6,B7,B8,C1,C2,C3,C4,C5,C6,C7,C8,D1,D2,D3,D4,D5,D6,D7,D8,E1,E2,E3,E4,E5,E6,E7,E8,F1,F2,F3,F4,F5,F6,F7,F8,
Treatment/ID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Activity Metrics
    Number of Spikes,10903.000000,12965.000000,13654.000000,14350.000000,10748.000000,12745.000000,18026.000000,7148.000000,25055.000000,14891.000000,12591.000000,10901.000000,15463.000000,19444.000000,11763.000000,12763.000000,12561.000000,12842.000000,17563.000000,13793.000000,10663.000000,12950.000000,9691.000000,5955.000000,11656.000000,10516.000000,11115.000000,18153.000000,5125.000000,8221.000000,11713.000000,3893.000000,10210.000000,14390.000000,11488.000000,11116.000000,10972.000000,15663.000000,10073.000000,0.000000,6318.000000,9295.000000,5719.000000,8502.000000,4349.000000,10372.000000,6321.000000,2220.000000
    Mean Firing Rate (Hz),1.135729,1.350521,1.422292,1.494792,1.119583,1.327604,1.877708,0.744583,2.609896,1.551146,1.311563,1.135521,1.610729,2.025417,1.225313,1.329479,1.308437,1.337708,1.829479,1.436771,1.110729,1.348958,1.009479,0.620313,1.214167,1.095417,1.157812,1.890937,0.533854,0.856354,1.220104,0.405521,1.063542,1.498958,1.196667,1.157917,1.142917,1.631563,1.049271,0.000000,0.658125,0.968229,0.595729,0.885625,0.453021,1.080417,0.658438,0.231250
    ISI Coefficient of Variation - Avg,1.565940,1.998017,1.832578,2.084490,2.164631,2.113610,2.598384,1.161326,2.348806,2.142280,2.039461,1.968482,1.907846,2.309764,1.932606,1.980460,3.052738,2.513466,2.542778,2.230400,2.258184,2.247485,1.930052,2.354820,2.795116,2.212370,2.261380,2.369003,1.572506,2.157777,2.445048,1.852451,2.564287,2.672109,2.047752,1.877647,2.309325,2.209459,1.942787, ,2.886055,2.350353,2.406953,2.441923,1.936124,2.233700,2.167951,2.962631
    Number of Active Electrodes,9.000000,12.000000,14.000000,15.000000,11.000000,14.000000,15.000000,7.000000,15.000000,10.000000,14.000000,16.000000,13.000000,14.000000,13.000000,5.000000,9.000000,15.000000,15.000000,14.000000,13.000000,15.000000,13.000000,9.000000,12.000000,13.000000,11.000000,15.000000,11.000000,11.000000,11.000000,7.000000,13.000000,12.000000,13.000000,14.000000,13.000000,14.000000,16.000000,0.000000,8.000000,12.000000,10.000000,13.000000,9.000000,12.000000,10.000000,3.000000
    Weighted Mean Firing Rate (Hz),2.008148,1.793889,1.625000,1.594444,1.620909,1.517024,2.002889,1.700714,2.783889,2.478333,1.496667,1.135521,1.973462,2.309524,1.506923,4.246000,2.321667,1.426778,1.951000,1.638571,1.367051,1.438889,1.233205,1.082593,1.618889,1.348205,1.671212,2.017000,0.769242,1.230606,1.756212,0.918333,1.308462,1.994583,1.469744,1.323095,1.403718,1.863452,1.049271, ,1.300833,1.290556,0.951333,1.088462,0.792037,1.430833,1.046500,1.227778
Electrode Burst Metrics
    Number of Bursts,127.000000,594.000000,534.000000,670.000000,554.000000,516.000000,631.000000,1.000000,815.000000,572.000000,617.000000,659.000000,611.000000,773.000000,555.000000,137.000000,616.000000,946.000000,972.000000,910.000000,723.000000,707.000000,409.000000,408.000000,686.000000,591.000000,552.000000,975.000000,246.000000,538.000000,687.000000,247.000000,558.000000,827.000000,659.000000,548.000000,597.000000,728.000000,527.000000,0.000000,471.000000,553.000000,413.000000,402.000000,176.000000,512.000000,377.000000,158.000000
    Number of Bursting Electrodes,5.000000,11.000000,13.000000,14.000000,10.000000,14.000000,15.000000,1.000000,13.000000,8.000000,14.000000,15.000000,11.000000,14.000000,12.000000,2.000000,9.000000,15.000000,15.000000,14.000000,12.000000,14.000000,14.000000,8.000000,9.000000,11.000000,11.000000,15.000000,11.000000,11.000000,13.000000,6.000000,13.000000,12.000000,12.000000,13.000000,13.000000,14.000000,15.000000,0.000000,8.000000,12.000000,10.000000,12.000000,8.000000,11.000000,9.000000,2.000000
    Burst Duration - Avg (sec),0.139743,0.121552,0.079222,0.076341,0.096024,0.083480,0.105828,0.204160,0.115125,0.083741,0.078174,0.071099,0.119371,0.115592,0.067175,0.292272,0.119753,0.059517,0.119475,0.054789,0.078831,0.089793,0.143080,0.120915,0.088472,0.152034,0.085964,0.115031,0.135660,0.153795,0.096939,0.143403,0.126549,0.085764,0.079744,0.132183,0.103561,0.111223,0.080009, ,0.080418,0.108746,0.067657,0.120690,0.154380,0.122497,0.091012,0.122683
    Burst Duration - Std (sec),0.054723,0.104113,0.020993,0.020450,0.019698,0.012813,0.027917, ,0.035743,0.030117,0.056096,0.042521,0.146261,0.097316,0.015187,0.232542,0.057345,0.023001,0.123049,0.014087,0.024224,0.034446,0.154454,0.103994,0.011227,0.164792,0.025641,0.147492,0.147931,0.185790,0.056595,0.195958,0.026719,0.027340,0.020970,0.117513,0.034878,0.062059,0.018953, ,0.013941,0.093416,0.019899,0.078581,0.100337,0.052975,0.054348,0.030174
