AxIS Spike File,O:\DGK\IRAS\TOX\NTX\Users\Lennart\201023_LvM_256086_1268-20_MEA_rCortex_Permethrin_baseline_female_DIV11(000)_Spike Detector (7 x STD)(000).spk
File Type,48-well

Analysis Start,1200.000000
Analysis End,1800.000000
Active Electrode Criterion (spks/min),
Remove Coincident Artifacts,True

Electrode Burst Settings,
    Algorithm,Poisson Surprise,
    Min Surprise,10.000000

Network Burst Settings,
    Algorithm,ISI Threshold,Adaptive,
    Min # of Spikes,40.000000
    Min # of Electrodes (%),15.000000
Synchrony Settings,
    Synchrony Window,20.000000

Evoked Analysis Settings,
    Events,0 to 0
    Peri-stimulus Window Start (ms),0.000000
    Peri-stimulus Window End (ms),100.000000
    Bin Size (ms),1.000000

Well Averages,A1,A2,A3,A4,A5,A6,A7,A8,B1,B2,B3,B4,B5,B6,B7,B8,C1,C2,C3,C4,C5,C6,C7,C8,D1,D2,D3,D4,D5,D6,D7,D8,E1,E2,E3,E4,E5,E6,E7,E8,F1,F2,F3,F4,F5,F6,F7,F8,
Treatment/ID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Activity Metrics
    Number of Spikes,4859.000000,8983.000000,10310.000000,12867.000000,7961.000000,8315.000000,10983.000000,2643.000000,13463.000000,9953.000000,10306.000000,10566.000000,10014.000000,12389.000000,8690.000000,6094.000000,9455.000000,10634.000000,14855.000000,11458.000000,8301.000000,10459.000000,8680.000000,4640.000000,9660.000000,10883.000000,10115.000000,14391.000000,4661.000000,7763.000000,10203.000000,3166.000000,7675.000000,11736.000000,9166.000000,9123.000000,9522.000000,11992.000000,8950.000000,1.000000,5166.000000,8460.000000,5775.000000,7577.000000,3563.000000,7853.000000,5607.000000,1438.000000
    Mean Firing Rate (Hz),0.506146,0.935729,1.073958,1.340313,0.829271,0.866146,1.144063,0.275313,1.402396,1.036771,1.073542,1.100625,1.043125,1.290521,0.905208,0.634792,0.984896,1.107708,1.547396,1.193542,0.864688,1.089479,0.904167,0.483333,1.006250,1.133646,1.053646,1.499063,0.485521,0.808646,1.062812,0.329792,0.799479,1.222500,0.954792,0.950313,0.991875,1.249167,0.932292,0.000104,0.538125,0.881250,0.601563,0.789271,0.371146,0.818021,0.584063,0.149792
    ISI Coefficient of Variation - Avg,2.141222,2.118133,2.271603,2.629810,2.119883,2.249112,2.939530,2.475655,3.292359,2.770598,2.492123,2.254508,2.416877,2.408444,2.051936,1.282655,2.983329,2.674362,2.485937,2.208543,2.271137,2.228845,1.701016,2.108448,2.705745,2.216952,2.666810,2.514605,1.818232,2.053677,2.358791,1.920410,2.546150,2.631977,2.156996,2.005518,2.372569,1.997244,2.038182, ,4.756114,2.304150,2.387734,2.233745,1.778332,1.959480,2.278446,2.241645
    Number of Active Electrodes,10.000000,13.000000,15.000000,15.000000,12.000000,14.000000,15.000000,7.000000,15.000000,10.000000,14.000000,16.000000,14.000000,15.000000,12.000000,5.000000,9.000000,15.000000,15.000000,14.000000,13.000000,15.000000,13.000000,9.000000,12.000000,14.000000,11.000000,15.000000,11.000000,12.000000,13.000000,8.000000,13.000000,12.000000,13.000000,14.000000,13.000000,14.000000,15.000000,0.000000,8.000000,12.000000,10.000000,13.000000,9.000000,12.000000,8.000000,3.000000
    Weighted Mean Firing Rate (Hz),0.805833,1.146923,1.145000,1.429667,1.103056,0.989643,1.219222,0.625000,1.495778,1.648333,1.223333,1.100625,1.187976,1.373222,1.197778,2.019667,1.748148,1.181444,1.649667,1.361310,1.063974,1.162111,1.108846,0.836111,1.341667,1.295476,1.516515,1.599000,0.698182,1.070139,1.303333,0.651875,0.983333,1.623472,1.169744,1.085952,1.216282,1.425833,0.987889, ,1.064375,1.173889,0.961667,0.969359,0.646296,1.081944,1.135625,0.798333
Electrode Burst Metrics
    Number of Bursts,242.000000,594.000000,649.000000,1001.000000,516.000000,525.000000,619.000000,167.000000,821.000000,669.000000,687.000000,741.000000,725.000000,811.000000,588.000000,66.000000,529.000000,834.000000,970.000000,739.000000,672.000000,753.000000,306.000000,324.000000,617.000000,770.000000,653.000000,1052.000000,324.000000,588.000000,706.000000,240.000000,444.000000,799.000000,691.000000,514.000000,654.000000,669.000000,533.000000,0.000000,357.000000,590.000000,425.000000,433.000000,165.000000,424.000000,399.000000,100.000000
    Number of Bursting Electrodes,9.000000,12.000000,15.000000,15.000000,11.000000,14.000000,15.000000,5.000000,15.000000,10.000000,14.000000,16.000000,14.000000,15.000000,11.000000,3.000000,9.000000,15.000000,15.000000,14.000000,12.000000,14.000000,13.000000,7.000000,11.000000,12.000000,12.000000,15.000000,11.000000,11.000000,13.000000,5.000000,13.000000,12.000000,11.000000,13.000000,13.000000,14.000000,16.000000,0.000000,8.000000,12.000000,10.000000,13.000000,9.000000,12.000000,9.000000,2.000000
    Burst Duration - Avg (sec),0.110217,0.060547,0.170318,0.065353,0.106528,0.091589,0.109204,0.154006,0.083783,0.155944,0.090544,0.092205,0.094264,0.207366,0.057448,0.062319,0.109356,0.068230,0.107478,0.060530,0.069377,0.068160,0.117744,0.061569,0.068380,0.064199,0.126547,0.068700,0.082002,0.096638,0.090372,0.054689,0.127147,0.078598,0.077978,0.097218,0.073364,0.087551,0.090992, ,0.151923,0.082038,0.068125,0.071237,0.197639,0.091472,0.055502,0.064796
    Burst Duration - Std (sec),0.033125,0.020725,0.322875,0.017120,0.084055,0.075445,0.047655,0.086990,0.014498,0.179418,0.034154,0.051094,0.041230,0.326920,0.014592,0.014527,0.051970,0.032015,0.148523,0.016325,0.040712,0.020302,0.095960,0.037431,0.015391,0.028396,0.114073,0.036838,0.058331,0.100901,0.047685,0.008606,0.058837,0.030227,0.035411,0.057985,0.020683,0.047610,0.040788, ,0.145348,0.030940,0.017031,0.021438,0.184697,0.027390,0.008538,0.002936
